"Year","Sector","Month","Sex","C_Length"
2013.00,"Sector_2",12,"F",115.10
2013.00,"Sector_2",12,"F",112.00
2013.00,"Sector_2",12,"F",104.30
2013.00,"Sector_2",12,"O",101.30
2013.00,"Sector_2",12,"F",106.40
2013.00,"Sector_2",12,"F",90.50
2013.00,"Sector_2",12,"F",107.10
2013.00,"Sector_2",12,"F",99.80
2013.00,"Sector_2",12,"F",106.00
2013.00,"Sector_2",12,"F",105.70
2013.00,"Sector_2",12,"F",101.10
2013.00,"Sector_2",12,"F",103.20
2013.00,"Sector_2",12,"F",102.30
2013.00,"Sector_2",12,"F",110.10
2013.00,"Sector_2",12,"F",111.80
2013.00,"Sector_2",12,"F",109.60
2013.00,"Sector_2",12,"F",113.10
2013.00,"Sector_2",12,"F",91.30
2013.00,"Sector_2",12,"F",113.40
2013.00,"Sector_2",12,"F",105.60
2013.00,"Sector_2",12,"F",106.20
2013.00,"Sector_2",12,"F",107.60
2013.00,"Sector_2",12,"F",105.50
2013.00,"Sector_2",12,"F",112.90
2013.00,"Sector_2",12,"O",103.10
2013.00,"Sector_2",12,"O",80.60
2013.00,"Sector_2",12,"F",104.10
2013.00,"Sector_2",12,"O",82.30
2013.00,"Sector_2",12,"F",102.80
2013.00,"Sector_2",12,"F",97.10
2013.00,"Sector_2",12,"F",98.30
2013.00,"Sector_2",12,"F",90.60
2013.00,"Sector_2",12,"F",99.80
2013.00,"Sector_2",12,"O",103.40
2013.00,"Sector_2",12,"O",85.30
2013.00,"Sector_2",12,"F",109.30
2013.00,"Sector_2",12,"F",113.90
2013.00,"Sector_2",12,"F",115.00
2013.00,"Sector_2",12,"O",102.10
2013.00,"Sector_2",12,"F",92.80
2013.00,"Sector_2",12,"F",115.30
2013.00,"Sector_2",12,"F",118.30
2013.00,"Sector_2",12,"F",91.10
2013.00,"Sector_2",12,"F",109.10
2013.00,"Sector_2",12,"F",109.90
2013.00,"Sector_2",12,"F",99.80
2013.00,"Sector_2",12,"F",104.90
2013.00,"Sector_2",12,"F",113.20
2013.00,"Sector_2",12,"F",105.50
2013.00,"Sector_2",12,"F",111.10
2013.00,"Sector_2",12,"F",106.70
2013.00,"Sector_2",12,"F",92.50
2013.00,"Sector_2",12,"F",98.10
2013.00,"Sector_2",12,"F",112.90
2013.00,"Sector_2",12,"F",109.40
2013.00,"Sector_2",12,"F",103.10
2013.00,"Sector_2",12,"F",101.90
2013.00,"Sector_2",12,"F",108.10
2013.00,"Sector_2",12,"F",112.40
2013.00,"Sector_2",12,"F",109.80
2013.00,"Sector_2",12,"F",106.10
2013.00,"Sector_2",12,"F",106.50
2013.00,"Sector_2",12,"F",120.10
2013.00,"Sector_2",12,"F",115.70
2013.00,"Sector_2",12,"F",93.50
2013.00,"Sector_2",12,"F",109.10
2013.00,"Sector_2",12,"F",113.90
2013.00,"Sector_2",12,"F",103.60
2013.00,"Sector_2",12,"F",118.00
2013.00,"Sector_2",12,"F",106.30
2013.00,"Sector_2",12,"F",97.90
2013.00,"Sector_2",12,"F",97.20
2013.00,"Sector_2",12,"F",114.80
2013.00,"Sector_2",12,"F",103.30
2013.00,"Sector_2",12,"F",100.70
2013.00,"Sector_2",12,"F",117.20
2013.00,"Sector_2",12,"F",109.70
2013.00,"Sector_2",12,"F",108.40
2013.00,"Sector_2",12,"F",107.00
2013.00,"Sector_2",12,"F",90.00
2013.00,"Sector_2",12,"O",93.70
2013.00,"Sector_2",12,"F",108.20
2013.00,"Sector_2",12,"F",87.50
2013.00,"Sector_2",12,"O",100.30
2013.00,"Sector_2",12,"F",113.20
2013.00,"Sector_2",12,"F",99.30
2013.00,"Sector_2",12,"O",94.00
2013.00,"Sector_2",12,"F",114.10
2013.00,"Sector_2",12,"F",102.60
2013.00,"Sector_2",12,"F",110.20
2013.00,"Sector_2",12,"F",102.90
2013.00,"Sector_2",12,"F",109.10
2013.00,"Sector_2",12,"F",100.10
2013.00,"Sector_2",12,"F",99.00
2013.00,"Sector_2",12,"F",105.70
2013.00,"Sector_2",12,"F",114.80
2013.00,"Sector_2",12,"F",100.70
2013.00,"Sector_2",12,"F",109.60
2013.00,"Sector_2",12,"F",105.30
2013.00,"Sector_2",12,"F",107.00
2013.00,"Sector_2",12,"F",96.40
2013.00,"Sector_2",12,"F",113.50
2013.00,"Sector_2",12,"F",108.80
2013.00,"Sector_2",12,"F",105.70
2013.00,"Sector_2",12,"F",99.10
2013.00,"Sector_2",12,"F",110.30
2013.00,"Sector_2",12,"F",103.80
2013.00,"Sector_2",12,"F",105.90
2013.00,"Sector_2",12,"F",111.10
2013.00,"Sector_2",12,"F",93.20
2013.00,"Sector_2",12,"F",105.80
2013.00,"Sector_2",12,"F",100.60
2013.00,"Sector_2",12,"F",86.10
2013.00,"Sector_2",12,"F",101.20
2013.00,"Sector_2",12,"F",100.30
2013.00,"Sector_2",12,"F",107.40
2013.00,"Sector_2",12,"F",104.10
2013.00,"Sector_2",12,"F",105.30
2013.00,"Sector_2",12,"F",101.20
2013.00,"Sector_2",12,"F",102.40
2013.00,"Sector_2",12,"F",107.50
2013.00,"Sector_2",12,"F",116.40
2013.00,"Sector_2",12,"F",114.50
2013.00,"Sector_2",12,"F",118.30
2013.00,"Sector_2",12,"F",117.10
2013.00,"Sector_2",12,"F",115.50
2013.00,"Sector_2",12,"F",95.20
2013.00,"Sector_2",12,"F",108.70
2013.00,"Sector_2",12,"O",101.30
2013.00,"Sector_2",12,"F",102.40
2013.00,"Sector_2",12,"F",103.90
2013.00,"Sector_2",12,"O",110.50
2013.00,"Sector_2",12,"F",111.30
2013.00,"Sector_2",12,"F",108.30
2013.00,"Sector_2",12,"F",114.30
2013.00,"Sector_2",12,"F",109.40
2013.00,"Sector_2",12,"F",111.40
2013.00,"Sector_2",12,"F",91.30
2013.00,"Sector_2",12,"O",111.40
2013.00,"Sector_2",12,"F",87.20
2013.00,"Sector_2",12,"F",113.40
2013.00,"Sector_2",12,"F",116.60
2013.00,"Sector_2",12,"F",108.90
2013.00,"Sector_2",12,"F",109.30
2013.00,"Sector_2",12,"F",67.40
2013.00,"Sector_2",12,"F",97.50
2013.00,"Sector_2",12,"F",108.30
2013.00,"Sector_2",12,"F",90.30
2013.00,"Sector_2",12,"F",101.20
2013.00,"Sector_2",12,"F",97.30
2013.00,"Sector_2",12,"F",109.40
2013.00,"Sector_2",12,"O",102.10
2013.00,"Sector_2",12,"F",95.10
2013.00,"Sector_2",12,"F",88.20
2013.00,"Sector_2",12,"F",103.20
2013.00,"Sector_2",12,"O",99.30
2013.00,"Sector_2",12,"F",91.40
2013.00,"Sector_2",12,"F",112.40
2013.00,"Sector_2",12,"F",104.90
2013.00,"Sector_2",12,"F",111.30
2013.00,"Sector_2",12,"F",95.40
2013.00,"Sector_2",12,"F",109.70
2013.00,"Sector_2",12,"F",105.80
2013.00,"Sector_2",12,"O",102.30
2013.00,"Sector_2",12,"O",101.30
2013.00,"Sector_2",12,"F",117.50
2013.00,"Sector_2",12,"F",115.30
2013.00,"Sector_2",12,"F",118.40
2013.00,"Sector_2",12,"F",115.30
2013.00,"Sector_2",12,"F",110.40
2013.00,"Sector_2",12,"F",116.80
2013.00,"Sector_2",12,"F",95.10
2013.00,"Sector_2",12,"O",90.70
2013.00,"Sector_2",12,"F",90.10
2013.00,"Sector_2",12,"F",99.00
2013.00,"Sector_2",12,"F",99.20
2013.00,"Sector_2",12,"O",92.20
2013.00,"Sector_2",12,"F",108.90
2013.00,"Sector_2",12,"F",101.40
2013.00,"Sector_2",12,"F",101.70
2013.00,"Sector_2",12,"F",116.90
2013.00,"Sector_2",12,"F",96.30
2013.00,"Sector_2",12,"F",109.40
2013.00,"Sector_2",12,"F",110.70
2013.00,"Sector_2",12,"F",116.50
2013.00,"Sector_2",12,"F",123.40
2013.00,"Sector_2",12,"F",92.60
2013.00,"Sector_2",12,"F",115.50
2013.00,"Sector_2",12,"F",115.20
2013.00,"Sector_2",12,"F",98.30
2013.00,"Sector_2",12,"F",115.40
2013.00,"Sector_2",12,"F",105.30
2013.00,"Sector_2",12,"O",110.40
2013.00,"Sector_2",12,"F",92.70
2013.00,"Sector_2",12,"F",110.40
2013.00,"Sector_2",12,"F",103.60
2013.00,"Sector_2",12,"F",100.30
2013.00,"Sector_2",12,"F",103.10
2013.00,"Sector_2",12,"F",110.30
2013.00,"Sector_2",12,"F",120.40
2013.00,"Sector_2",12,"F",96.20
2013.00,"Sector_2",12,"F",109.20
2013.00,"Sector_2",12,"F",115.30
2013.00,"Sector_2",12,"F",110.40
2013.00,"Sector_2",12,"F",122.40
2013.00,"Sector_2",12,"F",117.30
2013.00,"Sector_2",12,"F",110.10
2013.00,"Sector_2",12,"F",97.40
2013.00,"Sector_2",12,"F",104.50
2013.00,"Sector_2",12,"F",106.30
2013.00,"Sector_2",12,"F",117.30
2013.00,"Sector_2",12,"F",116.70
2013.00,"Sector_2",12,"F",103.90
2013.00,"Sector_2",12,"O",109.70
2013.00,"Sector_2",12,"F",115.50
2013.00,"Sector_2",12,"O",103.50
2013.00,"Sector_2",12,"F",102.40
2013.00,"Sector_2",12,"F",115.70
2013.00,"Sector_2",12,"F",110.90
2013.00,"Sector_2",12,"F",116.70
2013.00,"Sector_2",12,"F",103.60
2013.00,"Sector_2",12,"F",99.60
2013.00,"Sector_2",12,"O",90.60
2013.00,"Sector_2",12,"F",91.30
2013.00,"Sector_2",12,"F",109.30
2013.00,"Sector_2",12,"O",91.30
2013.00,"Sector_2",12,"O",90.00
2013.00,"Sector_2",12,"F",108.40
2013.00,"Sector_2",12,"O",99.00
2013.00,"Sector_2",12,"F",105.50
2013.00,"Sector_2",12,"F",104.40
2013.00,"Sector_2",12,"F",103.20
2013.00,"Sector_2",12,"O",80.10
2013.00,"Sector_2",12,"F",116.40
2013.00,"Sector_2",12,"F",109.30
2013.00,"Sector_2",12,"O",101.20
2013.00,"Sector_2",12,"F",82.30
2013.00,"Sector_2",12,"F",102.40
2013.00,"Sector_2",12,"F",117.30
2013.00,"Sector_2",12,"F",113.40
2013.00,"Sector_2",12,"O",101.30
2013.00,"Sector_2",12,"F",105.40
2013.00,"Sector_2",12,"O",93.20
2013.00,"Sector_2",12,"O",115.70
2013.00,"Sector_2",12,"O",105.60
2013.00,"Sector_2",12,"F",108.20
2013.00,"Sector_2",12,"F",94.10
2013.00,"Sector_2",12,"O",94.50
2013.00,"Sector_2",12,"F",120.60
2013.00,"Sector_2",12,"O",98.40
2013.00,"Sector_2",12,"F",100.70
2013.00,"Sector_2",12,"F",100.60
2013.00,"Sector_2",12,"F",103.60
2013.00,"Sector_2",12,"F",107.30
2013.00,"Sector_2",12,"F",97.30
2013.00,"Sector_2",12,"F",107.60
2013.00,"Sector_2",12,"F",116.90
2013.00,"Sector_2",12,"F",108.30
2013.00,"Sector_2",12,"F",102.50
2013.00,"Sector_2",12,"F",112.50
2013.00,"Sector_2",12,"F",106.10
2013.00,"Sector_2",12,"F",105.60
2013.00,"Sector_2",12,"F",103.20
2013.00,"Sector_2",12,"F",105.90
2013.00,"Sector_2",12,"F",102.40
2013.00,"Sector_2",11,"F",106.56
2013.00,"Sector_2",11,"F",106.28
2013.00,"Sector_2",11,"F",113.64
2013.00,"Sector_2",11,"F",88.90
2013.00,"Sector_2",11,"O",108.76
2013.00,"Sector_2",11,"F",107.27
2013.00,"Sector_2",11,"O",103.72
2013.00,"Sector_2",11,"O",113.98
2013.00,"Sector_2",11,"O",113.85
2013.00,"Sector_2",11,"O",111.54
2013.00,"Sector_2",11,"F",104.37
2013.00,"Sector_2",11,"F",106.28
2013.00,"Sector_2",11,"F",110.19
2013.00,"Sector_2",11,"F",101.58
2013.00,"Sector_2",11,"F",118.30
2013.00,"Sector_2",11,"F",112.43
2013.00,"Sector_2",11,"F",114.72
2013.00,"Sector_2",11,"F",111.92
2013.00,"Sector_2",11,"F",109.06
2013.00,"Sector_2",11,"F",93.64
2013.00,"Sector_2",11,"F",112.62
2013.00,"Sector_2",11,"F",123.56
2013.00,"Sector_2",11,"F",111.49
2013.00,"Sector_2",11,"F",110.95
2013.00,"Sector_2",11,"F",112.16
2013.00,"Sector_2",11,"F",112.87
2013.00,"Sector_2",11,"F",110.83
2013.00,"Sector_2",11,"F",110.28
2013.00,"Sector_2",11,"O",109.87
2013.00,"Sector_2",11,"F",109.60
2013.00,"Sector_2",11,"F",116.69
2013.00,"Sector_2",11,"O",109.84
2013.00,"Sector_2",11,"F",106.71
2013.00,"Sector_2",11,"F",109.95
2013.00,"Sector_2",11,"F",102.44
2013.00,"Sector_2",11,"F",98.38
2013.00,"Sector_2",11,"F",106.36
2013.00,"Sector_2",11,"F",108.21
2013.00,"Sector_2",11,"F",111.99
2013.00,"Sector_2",11,"F",105.13
2013.00,"Sector_2",11,"F",113.05
2013.00,"Sector_2",11,"F",109.50
2013.00,"Sector_2",11,"F",104.21
2013.00,"Sector_2",11,"F",108.51
2013.00,"Sector_2",11,"F",110.65
2013.00,"Sector_2",11,"F",104.97
2013.00,"Sector_2",11,"F",115.05
2013.00,"Sector_2",11,"F",104.51
2013.00,"Sector_2",11,"F",108.52
2013.00,"Sector_2",11,"F",112.66
2013.00,"Sector_2",11,"F",111.02
2013.00,"Sector_2",11,"F",109.85
2013.00,"Sector_2",11,"F",116.97
2013.00,"Sector_2",11,"F",112.92
2013.00,"Sector_2",11,"F",109.10
2013.00,"Sector_2",11,"F",108.40
2013.00,"Sector_2",11,"F",112.43
2013.00,"Sector_2",11,"F",109.21
2013.00,"Sector_2",11,"F",116.29
2013.00,"Sector_2",11,"F",103.60
2013.00,"Sector_2",11,"F",113.48
2013.00,"Sector_2",11,"F",111.03
2013.00,"Sector_2",11,"F",103.73
2013.00,"Sector_2",11,"F",105.67
2013.00,"Sector_2",11,"F",113.75
2013.00,"Sector_2",11,"F",105.96
2013.00,"Sector_2",11,"F",111.73
2013.00,"Sector_2",11,"F",110.31
2013.00,"Sector_2",11,"O",112.77
2013.00,"Sector_2",11,"O",105.33
2013.00,"Sector_2",11,"F",100.14
2013.00,"Sector_2",11,"F",107.57
2013.00,"Sector_2",11,"O",98.20
2013.00,"Sector_2",11,"F",107.72
2013.00,"Sector_2",11,"F",115.50
2013.00,"Sector_2",11,"F",105.09
2013.00,"Sector_2",11,"F",113.25
2013.00,"Sector_2",11,"F",101.40
2013.00,"Sector_2",11,"F",116.15
2013.00,"Sector_2",11,"F",102.63
2013.00,"Sector_2",11,"F",102.61
2013.00,"Sector_2",11,"F",105.37
2013.00,"Sector_2",11,"F",110.60
2013.00,"Sector_2",11,"F",109.70
2013.00,"Sector_2",11,"F",103.59
2013.00,"Sector_2",11,"F",107.41
2013.00,"Sector_2",11,"F",112.45
2013.00,"Sector_2",11,"F",109.44
2013.00,"Sector_2",11,"F",107.22
2013.00,"Sector_2",11,"F",109.85
2013.00,"Sector_2",11,"F",112.99
2013.00,"Sector_2",11,"F",109.81
2013.00,"Sector_2",11,"F",112.14
2013.00,"Sector_2",11,"O",108.22
2013.00,"Sector_2",11,"F",109.44
2013.00,"Sector_2",11,"F",109.47
2013.00,"Sector_2",11,"F",99.84
2013.00,"Sector_2",11,"F",112.50
2013.00,"Sector_2",11,"F",107.30
2013.00,"Sector_2",11,"F",107.21
2013.00,"Sector_2",11,"F",116.24
2013.00,"Sector_2",11,"F",112.94
2013.00,"Sector_2",11,"F",102.22
2013.00,"Sector_2",11,"F",104.39
2013.00,"Sector_2",11,"F",116.27
2013.00,"Sector_2",11,"O",109.36
2013.00,"Sector_2",11,"F",105.80
2013.00,"Sector_2",11,"O",97.30
2013.00,"Sector_2",11,"F",109.74
2013.00,"Sector_2",11,"O",113.51
2013.00,"Sector_2",11,"F",97.71
2013.00,"Sector_2",11,"F",121.11
2013.00,"Sector_2",11,"F",96.32
2013.00,"Sector_2",11,"O",99.72
2013.00,"Sector_2",11,"F",100.17
2013.00,"Sector_2",11,"F",97.64
2013.00,"Sector_2",11,"O",110.10
2013.00,"Sector_2",11,"F",103.47
2013.00,"Sector_2",11,"F",102.11
2013.00,"Sector_2",11,"F",96.23
2013.00,"Sector_2",11,"F",105.24
2013.00,"Sector_2",11,"F",113.12
2013.00,"Sector_2",11,"F",107.09
2013.00,"Sector_2",11,"F",92.22
2013.00,"Sector_2",11,"F",96.22
2013.00,"Sector_2",11,"F",99.30
2013.00,"Sector_2",11,"F",111.45
2013.00,"Sector_2",10,"F",110.15
2013.00,"Sector_2",10,"F",99.30
2013.00,"Sector_2",10,"F",107.64
2013.00,"Sector_2",10,"F",109.21
2013.00,"Sector_2",10,"O",115.87
2013.00,"Sector_2",10,"O",95.48
2013.00,"Sector_2",10,"O",96.73
2013.00,"Sector_2",10,"F",108.57
2013.00,"Sector_2",10,"F",109.61
2013.00,"Sector_2",10,"F",111.06
2013.00,"Sector_2",10,"F",112.93
2013.00,"Sector_2",10,"F",98.28
2013.00,"Sector_2",10,"O",105.08
2013.00,"Sector_2",10,"O",93.22
2013.00,"Sector_2",10,"F",104.10
2013.00,"Sector_2",10,"F",94.19
2013.00,"Sector_2",10,"F",106.34
2013.00,"Sector_2",10,"O",104.78
2013.00,"Sector_2",10,"O",110.95
2013.00,"Sector_2",10,"O",108.63
2013.00,"Sector_2",10,"F",108.80
2013.00,"Sector_2",10,"F",94.06
2013.00,"Sector_2",10,"O",104.98
2013.00,"Sector_2",10,"F",94.70
2013.00,"Sector_2",10,"F",86.20
2013.00,"Sector_2",10,"F",99.79
2013.00,"Sector_2",10,"F",99.73
2013.00,"Sector_2",10,"F",105.62
2013.00,"Sector_2",10,"F",114.59
2013.00,"Sector_2",10,"F",113.17
2013.00,"Sector_2",10,"F",100.23
2013.00,"Sector_2",10,"F",106.51
2013.00,"Sector_2",10,"F",105.85
2013.00,"Sector_2",10,"F",94.21
2013.00,"Sector_2",10,"O",101.22
2013.00,"Sector_2",10,"F",110.66
2013.00,"Sector_2",10,"F",104.60
2013.00,"Sector_2",10,"O",111.24
2013.00,"Sector_2",10,"F",108.69
2013.00,"Sector_2",10,"F",111.38
2013.00,"Sector_2",10,"F",104.60
2013.00,"Sector_2",10,"F",100.87
2013.00,"Sector_2",10,"F",109.98
2013.00,"Sector_2",10,"O",105.74
2013.00,"Sector_2",10,"O",114.45
2013.00,"Sector_1",11,"F",118.51
2013.00,"Sector_1",11,"F",116.41
2013.00,"Sector_1",11,"F",114.41
2013.00,"Sector_1",11,"F",112.89
2013.00,"Sector_1",11,"F",109.68
2013.00,"Sector_1",11,"F",109.34
2013.00,"Sector_1",11,"O",106.78
2013.00,"Sector_1",11,"F",98.15
2013.00,"Sector_1",11,"F",115.05
2013.00,"Sector_1",11,"F",104.71
2013.00,"Sector_1",11,"F",115.49
2013.00,"Sector_1",11,"O",94.80
2013.00,"Sector_1",11,"F",111.07
2013.00,"Sector_1",11,"O",104.88
2013.00,"Sector_1",11,"F",104.55
2013.00,"Sector_1",11,"F",111.05
2013.00,"Sector_1",11,"O",103.92
2013.00,"Sector_1",11,"F",117.43
2013.00,"Sector_1",11,"F",100.30
2013.00,"Sector_1",11,"F",99.20
2013.00,"Sector_1",11,"O",100.07
2013.00,"Sector_1",11,"O",105.20
2013.00,"Sector_1",11,"O",102.00
2013.00,"Sector_1",11,"O",93.50
2013.00,"Sector_1",11,"O",94.80
2013.00,"Sector_1",11,"O",92.80
2013.00,"Sector_1",11,"O",95.60
2013.00,"Sector_1",11,"F",104.10
2013.00,"Sector_1",11,"O",101.90
2013.00,"Sector_1",11,"O",101.10
2013.00,"Sector_1",11,"F",121.10
2013.00,"Sector_1",11,"F",116.70
2013.00,"Sector_1",11,"F",104.10
2013.00,"Sector_1",11,"O",101.40
2013.00,"Sector_1",11,"F",112.20
2013.00,"Sector_1",11,"F",99.60
2013.00,"Sector_1",11,"F",110.40
2013.00,"Sector_1",11,"F",109.40
2013.00,"Sector_1",11,"F",122.10
2013.00,"Sector_1",11,"F",120.60
2013.00,"Sector_1",11,"F",118.60
2013.00,"Sector_1",11,"F",110.40
2013.00,"Sector_1",11,"F",109.10
2013.00,"Sector_1",11,"F",115.60
2013.00,"Sector_1",11,"F",114.90
2013.00,"Sector_1",11,"O",102.20
2013.00,"Sector_1",11,"O",
2013.00,"Sector_1",11,"O",99.50
2013.00,"Sector_1",11,"O",99.40
2013.00,"Sector_1",10,"F",109.84
2013.00,"Sector_1",10,"F",101.23
2013.00,"Sector_1",10,"F",98.86
2013.00,"Sector_1",10,"F",94.81
2013.00,"Sector_1",10,"F",113.72
2013.00,"Sector_1",10,"F",113.06
2013.00,"Sector_1",10,"F",111.77
2013.00,"Sector_1",10,"F",105.20
2013.00,"Sector_1",10,"F",120.93
2013.00,"Sector_1",10,"F",116.08
2013.00,"Sector_1",10,"F",113.62
2013.00,"Sector_1",11,"F",108.88
2013.00,"Sector_1",11,"F",105.03
2013.00,"Sector_1",11,"F",119.95
2013.00,"Sector_1",11,"F",109.14
2013.00,"Sector_1",11,"F",96.02
2013.00,"Sector_1",11,"F",84.09
2013.00,"Sector_1",11,"F",112.42
2013.00,"Sector_1",11,"F",107.88
2013.00,"Sector_1",11,"F",102.93
2013.00,"Sector_1",11,"F",100.11
2013.00,"Sector_1",11,"F",114.05
2013.00,"Sector_1",11,"F",106.92
2013.00,"Sector_1",11,"F",103.63
2013.00,"Sector_1",11,"F",112.95
2013.00,"Sector_1",11,"F",90.94
2013.00,"Sector_1",11,"F",123.79
2013.00,"Sector_1",11,"F",116.00
2013.00,"Sector_1",11,"F",112.16
2013.00,"Sector_1",11,"F",105.65
2013.00,"Sector_1",11,"F",118.33
2013.00,"Sector_1",11,"F",115.02
2013.00,"Sector_1",11,"F",113.67
2013.00,"Sector_1",11,"F",110.34
2013.00,"Sector_1",11,"F",106.06
2013.00,"Sector_1",11,"F",113.84
2013.00,"Sector_1",11,"F",112.93
2013.00,"Sector_1",11,"F",112.80
2013.00,"Sector_1",11,"F",104.22
2013.00,"Sector_1",11,"F",108.38
2013.00,"Sector_1",11,"F",118.76
2013.00,"Sector_1",11,"F",114.26
2013.00,"Sector_1",11,"F",104.99
2013.00,"Sector_1",11,"F",115.08
2013.00,"Sector_1",10,"O",108.10
2013.00,"Sector_1",10,"F",117.20
2013.00,"Sector_1",10,"F",91.60
2013.00,"Sector_1",10,"F",95.70
2013.00,"Sector_1",10,"F",104.70
2013.00,"Sector_1",10,"O",96.60
2013.00,"Sector_1",10,"F",84.20
2013.00,"Sector_1",10,"F",116.80
2013.00,"Sector_1",10,"O",96.80
2013.00,"Sector_1",10,"O",106.10
2013.00,"Sector_1",10,"F",98.30
2013.00,"Sector_1",10,"F",116.90
2013.00,"Sector_1",10,"F",102.80
2013.00,"Sector_1",10,"O",109.70
2013.00,"Sector_1",10,"F",102.60
2013.00,"Sector_1",10,"F",116.90
2013.00,"Sector_1",10,"O",90.70
2013.00,"Sector_1",10,"F",112.60
2013.00,"Sector_1",10,"F",99.10
2013.00,"Sector_2",10,"O",124.28
2013.00,"Sector_2",10,"O",106.97
2013.00,"Sector_2",10,"F",109.84
2013.00,"Sector_2",10,"O",110.44
2013.00,"Sector_2",10,"F",93.81
2013.00,"Sector_2",10,"F",104.74
2013.00,"Sector_2",10,"O",95.80
2013.00,"Sector_2",10,"O",96.63
2013.00,"Sector_2",10,"F",92.43
2013.00,"Sector_2",10,"F",110.23
2013.00,"Sector_2",10,"F",110.60
2013.00,"Sector_2",10,"O",110.85
2013.00,"Sector_2",10,"O",90.25
2013.00,"Sector_2",10,"F",94.22
2013.00,"Sector_2",10,"F",91.00
2013.00,"Sector_2",10,"F",94.62
2013.00,"Sector_2",10,"O",104.32
2013.00,"Sector_2",10,"F",107.16
2013.00,"Sector_2",10,"F",101.66
2013.00,"Sector_2",10,"F",97.81
2013.00,"Sector_2",10,"O",100.57
2013.00,"Sector_2",10,"O",104.08
2013.00,"Sector_2",10,"F",116.99
2013.00,"Sector_2",10,"F",113.20
2013.00,"Sector_2",10,"F",109.18
2013.00,"Sector_2",10,"F",100.90
2013.00,"Sector_2",10,"O",108.55
2013.00,"Sector_2",10,"F",116.55
2013.00,"Sector_2",10,"O",105.85
2013.00,"Sector_2",10,"F",99.00
2013.00,"Sector_2",10,"F",114.00
2013.00,"Sector_2",10,"F",101.52
2013.00,"Sector_2",10,"F",108.41
2013.00,"Sector_2",10,"F",117.27
2013.00,"Sector_2",10,"F",93.68
2013.00,"Sector_2",10,"F",102.38
2013.00,"Sector_2",10,"F",106.58
2013.00,"Sector_2",10,"O",106.65
2013.00,"Sector_2",10,"F",88.34
2013.00,"Sector_2",10,"O",104.85
2013.00,"Sector_2",10,"O",109.27
2013.00,"Sector_2",10,"F",99.78
2013.00,"Sector_2",10,"F",100.94
2013.00,"Sector_2",10,"O",108.05
2013.00,"Sector_2",10,"O",101.21
2013.00,"Sector_2",10,"F",109.97
2013.00,"Sector_2",10,"O",101.81
2013.00,"Sector_2",10,"O",113.73
2013.00,"Sector_2",10,"F",99.19
2013.00,"Sector_2",10,"F",98.88
2013.00,"Sector_2",11,"F",109.30
2013.00,"Sector_2",11,"F",110.70
2013.00,"Sector_2",11,"O",114.70
2013.00,"Sector_2",11,"F",112.90
2013.00,"Sector_2",11,"F",103.50
2013.00,"Sector_2",11,"F",117.30
2013.00,"Sector_2",11,"F",114.80
2013.00,"Sector_2",11,"F",97.80
2013.00,"Sector_2",11,"O",113.80
2013.00,"Sector_2",11,"F",108.10
2013.00,"Sector_2",11,"F",107.10
2013.00,"Sector_2",11,"F",118.30
2013.00,"Sector_2",11,"F",120.40
2013.00,"Sector_2",11,"F",115.10
2013.00,"Sector_2",11,"F",115.20
2013.00,"Sector_2",11,"F",130.70
2013.00,"Sector_2",11,"F",118.40
2013.00,"Sector_2",11,"F",120.20
2013.00,"Sector_2",11,"F",105.60
2013.00,"Sector_2",11,"F",100.80
2013.00,"Sector_2",11,"O",99.00
2013.00,"Sector_2",11,"F",99.50
2013.00,"Sector_2",11,"F",109.70
2013.00,"Sector_2",11,"F",102.80
2013.00,"Sector_2",11,"F",109.60
2013.00,"Sector_2",11,"F",102.20
2013.00,"Sector_2",11,"F",105.80
2013.00,"Sector_2",11,"O",85.20
2013.00,"Sector_2",11,"F",98.20
2013.00,"Sector_2",11,"F",105.90
2013.00,"Sector_2",11,"F",115.70
2013.00,"Sector_2",11,"F",112.20
2013.00,"Sector_2",11,"F",114.80
2013.00,"Sector_2",11,"O",84.50
2013.00,"Sector_2",11,"O",104.20
2013.00,"Sector_2",11,"O",114.10
2013.00,"Sector_2",11,"O",109.80
2013.00,"Sector_2",11,"F",101.40
2013.00,"Sector_2",11,"F",104.10
2013.00,"Sector_2",11,"F",99.30
2013.00,"Sector_2",11,"O",104.80
2013.00,"Sector_2",11,"F",100.70
2013.00,"Sector_2",11,"O",102.50
2013.00,"Sector_2",11,"F",109.50
2013.00,"Sector_2",11,"F",94.40
2013.00,"Sector_2",11,"F",115.10
2013.00,"Sector_2",11,"F",117.30
2013.00,"Sector_2",11,"F",120.70
2013.00,"Sector_2",11,"F",95.30
2013.00,"Sector_2",11,"F",92.80
2013.00,"Sector_2",11,"F",118.70
2013.00,"Sector_2",11,"F",100.20
2013.00,"Sector_2",11,"O",89.20
2013.00,"Sector_2",11,"F",110.40
2013.00,"Sector_2",11,"F",101.30
2013.00,"Sector_2",11,"F",108.10
2013.00,"Sector_2",11,"F",105.30
2013.00,"Sector_2",11,"F",112.40
2013.00,"Sector_2",11,"F",115.70
2013.00,"Sector_2",11,"F",118.30
2013.00,"Sector_2",11,"F",122.30
2013.00,"Sector_2",11,"F",122.30
2013.00,"Sector_2",11,"F",94.20
2013.00,"Sector_2",11,"F",99.30
2013.00,"Sector_2",11,"F",122.70
2013.00,"Sector_2",11,"F",115.40
